epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,84448.4,1.31157,2.69158,1.23799,0.63286,0.52908,0.56482,0.35462,1.2864,2.76164,1.23382,0.0057925,0.0057925,0.0057925
87,85417.2,1.30842,2.67793,1.23744,0.63302,0.53158,0.56468,0.35504,1.28596,2.75776,1.23237,0.005743,0.005743,0.005743
88,86393.3,1.30652,2.66708,1.23191,0.63414,0.53444,0.56541,0.35583,1.28567,2.75475,1.23241,0.0056935,0.0056935,0.0056935
89,87361.2,1.30508,2.67144,1.23791,0.64544,0.52429,0.56503,0.35645,1.28436,2.75486,1.23181,0.005644,0.005644,0.005644
90,88355.9,1.30583,2.65705,1.23176,0.64995,0.52585,0.56636,0.35717,1.28244,2.74979,1.22962,0.0055945,0.0055945,0.0055945
91,89336.9,1.3015,2.6456,1.2329,0.65031,0.52581,0.56848,0.3577,1.28274,2.74654,1.22997,0.005545,0.005545,0.005545
92,90322.3,1.30197,2.64636,1.22851,0.6422,0.53366,0.5688,0.35796,1.28417,2.74741,1.23019,0.0054955,0.0054955,0.0054955
93,91303.3,1.30217,2.6449,1.22642,0.64373,0.53087,0.56971,0.35874,1.28262,2.74711,1.22935,0.005446,0.005446,0.005446
94,92278.8,1.30253,2.63543,1.22944,0.64027,0.53603,0.56871,0.35791,1.28111,2.74336,1.22834,0.0053965,0.0053965,0.0053965
95,93275.3,1.29731,2.62468,1.23448,0.64006,0.53656,0.56805,0.35786,1.28065,2.73887,1.22814,0.005347,0.005347,0.005347
96,94265.9,1.29739,2.61209,1.23103,0.64104,0.54036,0.56963,0.35967,1.28119,2.73988,1.22859,0.0052975,0.0052975,0.0052975
97,95238.7,1.2979,2.60536,1.22558,0.63943,0.53868,0.56903,0.35908,1.28072,2.73812,1.22782,0.005248,0.005248,0.005248
98,96216.5,1.29545,2.6021,1.22414,0.64407,0.53722,0.56918,0.35884,1.27951,2.73263,1.22686,0.0051985,0.0051985,0.0051985
99,97203.2,1.29765,2.59992,1.22233,0.64407,0.53588,0.56955,0.35906,1.27792,2.72889,1.22587,0.005149,0.005149,0.005149
100,98185.9,1.28955,2.58712,1.22278,0.6463,0.53492,0.57089,0.35984,1.27803,2.72323,1.22573,0.0050995,0.0050995,0.0050995
101,99179.9,1.29552,2.59551,1.22562,0.64086,0.53888,0.57159,0.35921,1.2784,2.72138,1.22553,0.00505,0.00505,0.00505
102,100163,1.29299,2.57776,1.21806,0.63943,0.5405,0.57225,0.36026,1.27838,2.72053,1.22534,0.0050005,0.0050005,0.0050005
103,101158,1.2851,2.55886,1.22113,0.64302,0.53936,0.57215,0.36082,1.27729,2.71722,1.22448,0.004951,0.004951,0.004951
104,102150,1.28512,2.55039,1.21841,0.64094,0.54402,0.57218,0.36103,1.27732,2.71606,1.22458,0.0049015,0.0049015,0.0049015
105,103151,1.28541,2.54734,1.22044,0.64437,0.54079,0.57275,0.36141,1.27805,2.71449,1.22526,0.004852,0.004852,0.004852
106,104133,1.28593,2.54761,1.22043,0.6427,0.54028,0.57297,0.36154,1.27791,2.71229,1.22487,0.0048025,0.0048025,0.0048025
107,105110,1.28025,2.53682,1.21634,0.64349,0.54138,0.57319,0.36171,1.27831,2.71239,1.22475,0.004753,0.004753,0.004753
108,106093,1.28146,2.52823,1.2153,0.64762,0.54257,0.57312,0.36192,1.27797,2.71117,1.22408,0.0047035,0.0047035,0.0047035
109,107077,1.28006,2.51952,1.2178,0.64437,0.54581,0.57361,0.36208,1.27822,2.7084,1.22372,0.004654,0.004654,0.004654
110,108068,1.28497,2.52098,1.21383,0.64507,0.54078,0.57264,0.36152,1.2779,2.70579,1.22297,0.0046045,0.0046045,0.0046045
111,109037,1.27928,2.49949,1.2175,0.64575,0.53901,0.57347,0.36195,1.27818,2.7046,1.22322,0.004555,0.004555,0.004555
112,110012,1.2774,2.49455,1.21434,0.64232,0.54211,0.57314,0.36157,1.27801,2.70464,1.22299,0.0045055,0.0045055,0.0045055
113,110988,1.27355,2.48428,1.20918,0.64485,0.54391,0.57326,0.3616,1.27745,2.70425,1.22266,0.004456,0.004456,0.004456
114,111962,1.27521,2.48675,1.21296,0.64733,0.54021,0.57226,0.36048,1.27731,2.70321,1.22211,0.0044065,0.0044065,0.0044065
115,112944,1.27559,2.47222,1.20943,0.65062,0.53653,0.57261,0.36096,1.277,2.70405,1.22191,0.004357,0.004357,0.004357
116,113945,1.27361,2.46974,1.21058,0.65596,0.53323,0.57328,0.36159,1.27705,2.70454,1.22191,0.0043075,0.0043075,0.0043075
117,114946,1.2725,2.45449,1.20885,0.65179,0.53831,0.57355,0.3614,1.2772,2.70728,1.22209,0.004258,0.004258,0.004258
