epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,288701,1.18183,2.06513,1.20779,0.65271,0.56898,0.59954,0.38247,1.23259,2.57361,1.23369,0.0024265,0.0024265,0.0024265
155,290538,1.18289,2.06444,1.20896,0.64932,0.57148,0.59969,0.38248,1.23265,2.57414,1.23368,0.002377,0.002377,0.002377
156,292385,1.17276,2.05306,1.20659,0.64905,0.57194,0.59939,0.38267,1.23267,2.57476,1.23376,0.0023275,0.0023275,0.0023275
157,294242,1.17361,2.04973,1.20616,0.64888,0.5722,0.59915,0.38242,1.23275,2.57508,1.23365,0.002278,0.002278,0.002278
158,296107,1.18048,2.05629,1.20799,0.64998,0.57176,0.5992,0.38228,1.23291,2.5751,1.23378,0.0022285,0.0022285,0.0022285
159,297971,1.17761,2.05059,1.20443,0.64994,0.57238,0.59927,0.38221,1.23323,2.57573,1.23391,0.002179,0.002179,0.002179
160,299830,1.17618,2.02814,1.20578,0.65124,0.56982,0.59916,0.38226,1.23326,2.57579,1.23404,0.0021295,0.0021295,0.0021295
161,301671,1.16677,2.00135,1.19786,0.64972,0.57216,0.59906,0.38234,1.23345,2.57633,1.23404,0.00208,0.00208,0.00208
162,303497,1.16538,1.99914,1.19917,0.64955,0.57269,0.59944,0.38243,1.23366,2.57766,1.23407,0.0020305,0.0020305,0.0020305
163,305349,1.16234,1.99893,1.20095,0.64848,0.5733,0.59944,0.38251,1.23368,2.57812,1.23415,0.001981,0.001981,0.001981
164,307215,1.1615,1.98456,1.19855,0.64754,0.57227,0.59895,0.38216,1.23362,2.57857,1.23419,0.0019315,0.0019315,0.0019315
165,309114,1.16294,1.98647,1.1982,0.64695,0.57261,0.59869,0.38206,1.23369,2.57841,1.23412,0.001882,0.001882,0.001882
166,310977,1.16649,1.97994,1.19288,0.64688,0.57284,0.5988,0.38204,1.23384,2.57844,1.23421,0.0018325,0.0018325,0.0018325
167,312824,1.16061,1.96695,1.19769,0.6457,0.57277,0.59862,0.38182,1.23399,2.57866,1.23423,0.001783,0.001783,0.001783
168,314702,1.16053,1.97401,1.2008,0.64592,0.57274,0.59833,0.3819,1.23405,2.5793,1.23422,0.0017335,0.0017335,0.0017335
