epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,31854,1.40993,2.90658,1.10526,0.51771,0.41003,0.42403,0.25189,1.37735,3.03838,1.09896,0.003862,0.003862,0.003862
126,32105.6,1.40538,2.89753,1.10349,0.51726,0.40959,0.42463,0.252,1.37704,3.03771,1.09891,0.0038125,0.0038125,0.0038125
127,32359.6,1.40621,2.89705,1.10532,0.52193,0.40658,0.42432,0.25172,1.37656,3.03616,1.09854,0.003763,0.003763,0.003763
128,32613.4,1.40454,2.87908,1.0997,0.52267,0.40727,0.42463,0.25208,1.37616,3.03382,1.09834,0.0037135,0.0037135,0.0037135
129,32869.3,1.40456,2.88518,1.1047,0.52444,0.40776,0.42506,0.25229,1.37619,3.03238,1.09849,0.003664,0.003664,0.003664
130,33118,1.40215,2.873,1.10187,0.53027,0.40474,0.42482,0.25191,1.37601,3.03333,1.09832,0.0036145,0.0036145,0.0036145
131,33373.8,1.40848,2.88925,1.10365,0.53456,0.40076,0.4246,0.25223,1.37542,3.03402,1.09818,0.003565,0.003565,0.003565
132,33617.1,1.40238,2.863,1.10565,0.53151,0.40424,0.42545,0.25264,1.37502,3.03308,1.09812,0.0035155,0.0035155,0.0035155
133,33869.2,1.40254,2.8653,1.10103,0.53924,0.40215,0.42535,0.25236,1.37503,3.03222,1.09804,0.003466,0.003466,0.003466
134,34119.2,1.39895,2.84848,1.10185,0.53958,0.402,0.4256,0.25268,1.37502,3.03092,1.09811,0.0034165,0.0034165,0.0034165
135,34364.7,1.4011,2.85588,1.09942,0.54125,0.403,0.42582,0.25266,1.37479,3.02999,1.09808,0.003367,0.003367,0.003367
136,34617.8,1.39765,2.84326,1.09958,0.53632,0.40431,0.42607,0.25272,1.37497,3.02925,1.09806,0.0033175,0.0033175,0.0033175
137,34870.8,1.39681,2.85188,1.1014,0.54034,0.40305,0.42586,0.253,1.37506,3.02898,1.09803,0.003268,0.003268,0.003268
138,35120.5,1.39774,2.83625,1.09988,0.53599,0.40548,0.4262,0.25302,1.3747,3.02818,1.09783,0.0032185,0.0032185,0.0032185
139,35365.2,1.39741,2.83348,1.1005,0.53654,0.4061,0.42682,0.2535,1.3742,3.02693,1.09768,0.003169,0.003169,0.003169
140,35618.6,1.40672,2.84446,1.10104,0.5349,0.40584,0.42669,0.25338,1.37431,3.02761,1.09767,0.0031195,0.0031195,0.0031195
141,35872.2,1.3956,2.81512,1.09631,0.5332,0.40706,0.42714,0.25345,1.37426,3.02753,1.09765,0.00307,0.00307,0.00307
142,36117.3,1.39501,2.82519,1.09871,0.53448,0.40671,0.42772,0.25385,1.37415,3.02729,1.09741,0.0030205,0.0030205,0.0030205
143,36373,1.39816,2.83541,1.09554,0.53368,0.4087,0.42795,0.25388,1.37395,3.0268,1.09749,0.002971,0.002971,0.002971
144,36623.5,1.39014,2.80374,1.09536,0.53301,0.40993,0.42823,0.25405,1.37377,3.02537,1.09724,0.0029215,0.0029215,0.0029215
145,36869.4,1.3902,2.79346,1.09639,0.53132,0.41203,0.42856,0.2542,1.37371,3.02516,1.09703,0.002872,0.002872,0.002872
146,37114.7,1.39203,2.79976,1.09546,0.53345,0.40946,0.42825,0.25429,1.37382,3.02484,1.09715,0.0028225,0.0028225,0.0028225
147,37358.3,1.38737,2.78887,1.09409,0.53084,0.41164,0.4284,0.25434,1.37364,3.02445,1.09719,0.002773,0.002773,0.002773
148,37615.2,1.39028,2.78913,1.09387,0.52817,0.41231,0.42808,0.25399,1.37343,3.02384,1.09705,0.0027235,0.0027235,0.0027235
149,37856.1,1.38173,2.77883,1.09412,0.52793,0.41125,0.4277,0.25398,1.37302,3.02355,1.09668,0.002674,0.002674,0.002674
150,38104.9,1.38455,2.77415,1.09098,0.52909,0.41005,0.42739,0.25394,1.37323,3.02374,1.09662,0.0026245,0.0026245,0.0026245
151,38353,1.38291,2.7657,1.09314,0.52653,0.41078,0.42774,0.25429,1.37316,3.02436,1.09661,0.002575,0.002575,0.002575
152,38595.1,1.38577,2.77122,1.09328,0.52718,0.4095,0.42725,0.25417,1.37325,3.0238,1.09654,0.0025255,0.0025255,0.0025255
153,38835.6,1.38156,2.76102,1.09539,0.52806,0.40993,0.42739,0.25428,1.37323,3.02341,1.09649,0.002476,0.002476,0.002476
154,39077.2,1.38523,2.75376,1.09497,0.52677,0.41062,0.42746,0.25444,1.37357,3.02306,1.09666,0.0024265,0.0024265,0.0024265
155,39329.7,1.37804,2.74407,1.093,0.52975,0.4108,0.42802,0.25445,1.37353,3.02314,1.09657,0.002377,0.002377,0.002377
156,39572.5,1.37979,2.7367,1.09122,0.52553,0.41303,0.42806,0.2544,1.37332,3.02257,1.09652,0.0023275,0.0023275,0.0023275
157,39825.1,1.38171,2.7507,1.0924,0.52527,0.41279,0.42778,0.25442,1.37339,3.02206,1.09646,0.002278,0.002278,0.002278
158,40079.5,1.38213,2.74036,1.09426,0.52608,0.4131,0.42823,0.25443,1.37309,3.02157,1.09637,0.0022285,0.0022285,0.0022285
159,40334.7,1.37836,2.73794,1.09214,0.52455,0.41306,0.42809,0.25418,1.3731,3.02177,1.09642,0.002179,0.002179,0.002179
160,40590.2,1.37199,2.71399,1.08908,0.52737,0.41214,0.42857,0.25448,1.37313,3.02172,1.0965,0.0021295,0.0021295,0.0021295
161,40838.9,1.37598,2.70907,1.08988,0.52643,0.41217,0.42845,0.25437,1.37319,3.02131,1.09644,0.00208,0.00208,0.00208
162,41087.8,1.37916,2.72258,1.08737,0.52384,0.41282,0.4287,0.25456,1.37328,3.02121,1.0964,0.0020305,0.0020305,0.0020305
163,41339.9,1.37493,2.7132,1.08768,0.52562,0.41225,0.42841,0.25425,1.37345,3.02089,1.09639,0.001981,0.001981,0.001981
164,41592,1.37163,2.70661,1.08998,0.52705,0.41191,0.42814,0.25417,1.37325,3.02099,1.09621,0.0019315,0.0019315,0.0019315
165,41835,1.37224,2.6924,1.0876,0.52437,0.41286,0.42827,0.25418,1.37334,3.02109,1.0962,0.001882,0.001882,0.001882
166,42082.2,1.37355,2.6971,1.08879,0.52425,0.41283,0.42841,0.25428,1.37313,3.02174,1.09613,0.0018325,0.0018325,0.0018325
167,42334.6,1.36967,2.68561,1.08813,0.52451,0.4128,0.42823,0.25413,1.37302,3.02199,1.09614,0.001783,0.001783,0.001783
168,42587.9,1.36929,2.68591,1.08979,0.52194,0.41311,0.42781,0.25441,1.37311,3.02239,1.09618,0.0017335,0.0017335,0.0017335
169,42843,1.37019,2.67667,1.08824,0.52365,0.4137,0.42801,0.25439,1.37315,3.02188,1.09622,0.001684,0.001684,0.001684
170,43089.7,1.36697,2.67368,1.08923,0.52313,0.41411,0.42826,0.2544,1.37306,3.02197,1.09619,0.0016345,0.0016345,0.0016345
171,43337.3,1.36045,2.65445,1.08436,0.52523,0.41327,0.42829,0.25433,1.37305,3.02216,1.09617,0.001585,0.001585,0.001585
172,43583.1,1.36032,2.64759,1.08431,0.52654,0.41279,0.42836,0.25434,1.37315,3.0221,1.09622,0.0015355,0.0015355,0.0015355
173,43837.8,1.3656,2.65846,1.08556,0.52553,0.41322,0.42848,0.25446,1.37304,3.02214,1.09618,0.001486,0.001486,0.001486
174,44086.1,1.36595,2.64997,1.08449,0.52986,0.41223,0.42832,0.25433,1.37317,3.0229,1.09625,0.0014365,0.0014365,0.0014365
175,44330.3,1.36468,2.64862,1.08468,0.52881,0.41154,0.42806,0.2543,1.3733,3.02319,1.09628,0.001387,0.001387,0.001387
176,44585.4,1.36193,2.64787,1.08582,0.52725,0.41248,0.42813,0.25437,1.37334,3.02308,1.09626,0.0013375,0.0013375,0.0013375
177,44841.9,1.35996,2.63605,1.08377,0.52906,0.41187,0.42808,0.25433,1.37324,3.02311,1.09629,0.001288,0.001288,0.001288
178,45088.5,1.35601,2.62594,1.08269,0.53094,0.41092,0.42798,0.25439,1.37316,3.02378,1.09628,0.0012385,0.0012385,0.0012385
179,45341.7,1.36403,2.63824,1.08599,0.53157,0.41073,0.42787,0.25439,1.37326,3.02401,1.09631,0.001189,0.001189,0.001189
