epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,36911.3,1.41731,3.17187,1.25515,0.57662,0.46423,0.49429,0.30355,1.36253,3.07451,1.24705,0.0066835,0.0066835,0.0066835
69,37454.5,1.41539,3.1733,1.25253,0.57045,0.46695,0.49574,0.30441,1.36085,3.07242,1.2459,0.006634,0.006634,0.006634
70,37993.6,1.41545,3.16699,1.25227,0.57058,0.47297,0.4982,0.30652,1.36023,3.06406,1.24468,0.0065845,0.0065845,0.0065845
71,38521.4,1.41759,3.15686,1.2517,0.57824,0.47037,0.4988,0.30574,1.36051,3.06149,1.24323,0.006535,0.006535,0.006535
72,39074.6,1.41186,3.15287,1.24568,0.58944,0.47,0.50313,0.30822,1.35775,3.05428,1.24286,0.0064855,0.0064855,0.0064855
73,39619.7,1.39964,3.12903,1.24444,0.57707,0.47643,0.50248,0.30885,1.35443,3.05402,1.24097,0.006436,0.006436,0.006436
74,40161,1.40635,3.12519,1.24678,0.57284,0.4781,0.50157,0.30796,1.35545,3.05197,1.24046,0.0063865,0.0063865,0.0063865
75,40688,1.40376,3.12335,1.24739,0.58607,0.47665,0.50493,0.31015,1.35525,3.04192,1.24081,0.006337,0.006337,0.006337
76,41226.9,1.40185,3.10827,1.24609,0.56984,0.48288,0.50392,0.31063,1.3546,3.03848,1.2392,0.0062875,0.0062875,0.0062875
77,41778.5,1.40486,3.10399,1.23888,0.58546,0.47857,0.50712,0.31223,1.35632,3.03555,1.24005,0.006238,0.006238,0.006238
78,42316.1,1.40508,3.09706,1.24549,0.58971,0.47904,0.50757,0.31266,1.35482,3.02625,1.23961,0.0061885,0.0061885,0.0061885
79,42864,1.40826,3.10967,1.24621,0.5861,0.47795,0.50624,0.31204,1.35577,3.02757,1.2399,0.006139,0.006139,0.006139
80,43420.6,1.39841,3.09318,1.23855,0.58685,0.48061,0.507,0.31152,1.35304,3.02407,1.23668,0.0060895,0.0060895,0.0060895
81,43971.8,1.4,3.08647,1.24008,0.59085,0.47594,0.50737,0.31225,1.35146,3.01852,1.23616,0.00604,0.00604,0.00604
82,44507,1.39369,3.07184,1.2368,0.59055,0.47434,0.50863,0.31254,1.35232,3.01171,1.2373,0.0059905,0.0059905,0.0059905
83,45044.7,1.39304,3.06129,1.23839,0.59272,0.47852,0.50987,0.31373,1.35332,3.01244,1.23718,0.005941,0.005941,0.005941
84,45594.7,1.39264,3.06272,1.2366,0.58869,0.48251,0.50977,0.31511,1.34992,3.00797,1.23472,0.0058915,0.0058915,0.0058915
85,46127.7,1.39322,3.05452,1.23556,0.59512,0.47513,0.50978,0.31529,1.34919,3.00067,1.2339,0.005842,0.005842,0.005842
86,46661.2,1.39518,3.04991,1.23546,0.58453,0.48139,0.51097,0.31636,1.34894,2.99808,1.23468,0.0057925,0.0057925,0.0057925
87,47208.7,1.38763,3.02854,1.23478,0.58412,0.48717,0.51288,0.31671,1.34922,2.99146,1.23409,0.005743,0.005743,0.005743
88,47747.9,1.39282,3.03601,1.23586,0.58666,0.48501,0.5135,0.31703,1.34909,2.98994,1.2334,0.0056935,0.0056935,0.0056935
89,48285.5,1.38642,3.02003,1.2334,0.59575,0.48175,0.51314,0.31652,1.34933,2.98969,1.23258,0.005644,0.005644,0.005644
90,48820.7,1.38578,3.01811,1.22834,0.59681,0.48225,0.51425,0.31755,1.3463,2.98332,1.23154,0.0055945,0.0055945,0.0055945
91,49365.3,1.3795,2.99949,1.22959,0.59759,0.48272,0.51418,0.31755,1.34423,2.97807,1.23047,0.005545,0.005545,0.005545
92,49914.2,1.38684,2.99847,1.2306,0.58354,0.49021,0.5142,0.31804,1.34615,2.97829,1.23128,0.0054955,0.0054955,0.0054955
93,50443.3,1.37325,2.97993,1.22802,0.58645,0.48783,0.51641,0.31969,1.34455,2.97361,1.23062,0.005446,0.005446,0.005446
94,50977.7,1.37829,2.98221,1.22502,0.58805,0.48803,0.51639,0.31972,1.34301,2.97001,1.22953,0.0053965,0.0053965,0.0053965
95,51522.4,1.37607,2.97222,1.23262,0.58631,0.49062,0.51849,0.32041,1.34393,2.96755,1.23002,0.005347,0.005347,0.005347
96,52053.7,1.37752,2.95466,1.23213,0.59274,0.48975,0.51865,0.32084,1.34365,2.96323,1.22946,0.0052975,0.0052975,0.0052975
97,52594.8,1.37315,2.96433,1.22745,0.5976,0.48784,0.51861,0.32113,1.34218,2.96162,1.22883,0.005248,0.005248,0.005248
98,53132.1,1.37505,2.94125,1.22722,0.59679,0.49028,0.51882,0.32097,1.34127,2.95731,1.22894,0.0051985,0.0051985,0.0051985
99,53681.4,1.38168,2.9603,1.22641,0.5958,0.48961,0.51995,0.32198,1.34101,2.95515,1.22868,0.005149,0.005149,0.005149
100,54221.2,1.38129,2.96467,1.22556,0.60025,0.48831,0.51978,0.32172,1.34064,2.95258,1.22822,0.0050995,0.0050995,0.0050995
101,54756.4,1.37421,2.93945,1.22191,0.59511,0.49186,0.52019,0.3221,1.34154,2.95153,1.22816,0.00505,0.00505,0.00505
102,55305.4,1.37387,2.91781,1.21928,0.59895,0.4888,0.51958,0.32167,1.3409,2.94625,1.22773,0.0050005,0.0050005,0.0050005
103,55849.4,1.37168,2.92687,1.22496,0.59725,0.49391,0.52142,0.32276,1.34034,2.94434,1.2274,0.004951,0.004951,0.004951
104,56395.5,1.37065,2.90827,1.21907,0.59819,0.49296,0.52098,0.32245,1.34004,2.94288,1.22687,0.0049015,0.0049015,0.0049015
105,56934.7,1.37044,2.92029,1.22501,0.6016,0.49077,0.52011,0.32248,1.34073,2.94239,1.22711,0.004852,0.004852,0.004852
106,57466.1,1.37186,2.9133,1.22055,0.60752,0.48549,0.52091,0.32268,1.33989,2.94286,1.22717,0.0048025,0.0048025,0.0048025
107,57998.8,1.36049,2.88225,1.21638,0.60333,0.49008,0.52185,0.32338,1.34034,2.93919,1.22719,0.004753,0.004753,0.004753
108,58514.5,1.36363,2.88067,1.21816,0.60042,0.48866,0.52165,0.32331,1.3399,2.93882,1.22628,0.0047035,0.0047035,0.0047035
109,59044.4,1.36542,2.89339,1.21856,0.61046,0.48871,0.52337,0.32395,1.34002,2.93767,1.22638,0.004654,0.004654,0.004654
110,59566.7,1.3601,2.87293,1.21803,0.61001,0.48776,0.52365,0.32377,1.33903,2.93639,1.22597,0.0046045,0.0046045,0.0046045
111,60078.6,1.35482,2.86497,1.2196,0.61137,0.48595,0.5246,0.32432,1.33832,2.93277,1.22571,0.004555,0.004555,0.004555
112,60604.2,1.36211,2.87792,1.21889,0.61068,0.48582,0.52403,0.32423,1.33842,2.93331,1.22562,0.0045055,0.0045055,0.0045055
113,61117.7,1.35883,2.86976,1.21492,0.60619,0.49003,0.52434,0.32459,1.33781,2.9317,1.22532,0.004456,0.004456,0.004456
114,61630.1,1.35949,2.85421,1.21666,0.60312,0.49018,0.52355,0.32384,1.3371,2.93075,1.22508,0.0044065,0.0044065,0.0044065
115,62164.1,1.3589,2.83939,1.21142,0.60466,0.49085,0.52362,0.3243,1.33656,2.9283,1.225,0.004357,0.004357,0.004357
116,62683,1.36485,2.85983,1.21757,0.60801,0.48948,0.52415,0.32457,1.33644,2.92714,1.22488,0.0043075,0.0043075,0.0043075
117,63229.8,1.35489,2.84335,1.21093,0.60439,0.49202,0.52429,0.32507,1.33582,2.92552,1.22423,0.004258,0.004258,0.004258
118,63753.2,1.35972,2.84606,1.21552,0.60743,0.48961,0.52423,0.32526,1.3359,2.92504,1.22409,0.0042085,0.0042085,0.0042085
119,64296.5,1.35605,2.82219,1.21117,0.60307,0.49317,0.52375,0.32499,1.33584,2.92405,1.22405,0.004159,0.004159,0.004159
120,64844.6,1.35279,2.80789,1.21061,0.6059,0.49158,0.52423,0.32513,1.33613,2.92407,1.22389,0.0041095,0.0041095,0.0041095
121,65383.6,1.34813,2.80687,1.20822,0.60312,0.49271,0.52462,0.32544,1.33637,2.92275,1.22402,0.00406,0.00406,0.00406
122,65919.7,1.35146,2.80537,1.21053,0.6026,0.49482,0.52445,0.32533,1.3361,2.92202,1.22383,0.0040105,0.0040105,0.0040105
123,66466.6,1.35368,2.8053,1.21012,0.60354,0.49347,0.52486,0.3253,1.3357,2.91857,1.22347,0.003961,0.003961,0.003961
124,66994.9,1.35066,2.80146,1.21261,0.60019,0.49601,0.52459,0.32546,1.33536,2.91681,1.22333,0.0039115,0.0039115,0.0039115
125,67531.5,1.34626,2.79583,1.20994,0.60534,0.49034,0.52469,0.32558,1.33552,2.91572,1.2235,0.003862,0.003862,0.003862
126,68070.6,1.34974,2.79993,1.20639,0.60709,0.49017,0.52518,0.32617,1.3355,2.91565,1.22359,0.0038125,0.0038125,0.0038125
127,68625.9,1.34572,2.78464,1.21207,0.60601,0.49136,0.52497,0.32611,1.33501,2.91399,1.22351,0.003763,0.003763,0.003763
128,69169.9,1.34557,2.7769,1.20606,0.60691,0.49275,0.52538,0.32604,1.33501,2.91246,1.22333,0.0037135,0.0037135,0.0037135
129,69700.3,1.34221,2.76833,1.20521,0.60976,0.49132,0.52535,0.32649,1.33481,2.91195,1.22319,0.003664,0.003664,0.003664
130,70231.9,1.34801,2.75961,1.20477,0.61159,0.49022,0.52513,0.32592,1.33488,2.91169,1.22308,0.0036145,0.0036145,0.0036145
131,70765.5,1.34904,2.77299,1.20296,0.6108,0.49059,0.52539,0.32591,1.33458,2.90992,1.22281,0.003565,0.003565,0.003565
132,71295.7,1.34191,2.75191,1.20564,0.6118,0.48911,0.52551,0.32615,1.33458,2.90975,1.22275,0.0035155,0.0035155,0.0035155
133,71833.4,1.33771,2.73861,1.20144,0.61301,0.49011,0.52596,0.32621,1.3348,2.90984,1.22268,0.003466,0.003466,0.003466
134,72366.8,1.3348,2.72924,1.20394,0.61148,0.48943,0.52608,0.32649,1.33452,2.9089,1.22259,0.0034165,0.0034165,0.0034165
135,72890.5,1.33814,2.73547,1.2027,0.60639,0.49228,0.52619,0.32642,1.33444,2.90835,1.2225,0.003367,0.003367,0.003367
136,73434.1,1.33666,2.72832,1.19678,0.60791,0.49225,0.52629,0.32675,1.33432,2.90712,1.22249,0.0033175,0.0033175,0.0033175
137,73966.6,1.3403,2.73017,1.20623,0.60639,0.49214,0.52643,0.32699,1.33451,2.90781,1.22264,0.003268,0.003268,0.003268
138,74490,1.33908,2.72137,1.20307,0.60779,0.49213,0.52647,0.3269,1.33439,2.90599,1.22249,0.0032185,0.0032185,0.0032185
139,75026.1,1.33731,2.72198,1.20157,0.61098,0.49036,0.52672,0.32704,1.33418,2.90474,1.22242,0.003169,0.003169,0.003169
140,75552.1,1.33706,2.7153,1.20168,0.61061,0.49034,0.52714,0.32733,1.33423,2.90387,1.22243,0.0031195,0.0031195,0.0031195
141,76069.9,1.33092,2.69885,1.20019,0.61454,0.48898,0.52685,0.32712,1.33416,2.90208,1.22246,0.00307,0.00307,0.00307
142,76618.2,1.33946,2.70248,1.20162,0.6168,0.48748,0.52744,0.32753,1.33434,2.90219,1.22236,0.0030205,0.0030205,0.0030205
143,77180.1,1.33566,2.69834,1.19939,0.61738,0.48805,0.527,0.3269,1.3341,2.90226,1.22239,0.002971,0.002971,0.002971
144,77738.6,1.3376,2.69211,1.2013,0.61812,0.48849,0.5274,0.32698,1.33433,2.90154,1.22237,0.0029215,0.0029215,0.0029215
145,78280.3,1.32879,2.68374,1.19742,0.61937,0.48697,0.5272,0.3271,1.3341,2.90136,1.22217,0.002872,0.002872,0.002872
146,78805.2,1.33281,2.68129,1.19637,0.61359,0.49039,0.52702,0.32681,1.33404,2.90134,1.22218,0.0028225,0.0028225,0.0028225
147,79347.4,1.32626,2.6686,1.19595,0.61365,0.48985,0.52699,0.32669,1.33394,2.90027,1.2221,0.002773,0.002773,0.002773
148,79884.6,1.32921,2.674,1.19746,0.62034,0.48603,0.52674,0.3266,1.334,2.90128,1.22222,0.0027235,0.0027235,0.0027235
149,80424,1.32468,2.65047,1.19541,0.61887,0.48648,0.52712,0.32708,1.33381,2.90004,1.22199,0.002674,0.002674,0.002674
150,80958,1.32568,2.64425,1.19574,0.61647,0.48814,0.52717,0.32688,1.33384,2.90043,1.22208,0.0026245,0.0026245,0.0026245
151,81495.8,1.32416,2.65023,1.19651,0.6176,0.4885,0.52716,0.3269,1.33391,2.90018,1.22199,0.002575,0.002575,0.002575
152,82022.9,1.32605,2.65247,1.19803,0.61994,0.48797,0.52706,0.32673,1.3342,2.90049,1.22216,0.0025255,0.0025255,0.0025255
153,82554.4,1.32113,2.63812,1.19483,0.6206,0.48805,0.52708,0.32677,1.33397,2.90025,1.22198,0.002476,0.002476,0.002476
154,83085.9,1.32108,2.62451,1.19067,0.61985,0.48763,0.52707,0.32653,1.33403,2.90066,1.22197,0.0024265,0.0024265,0.0024265
155,83613.4,1.32101,2.63855,1.19725,0.62191,0.48738,0.52708,0.32668,1.33403,2.90028,1.22195,0.002377,0.002377,0.002377
156,84143.4,1.32374,2.63547,1.19296,0.61986,0.48834,0.52705,0.32671,1.334,2.90045,1.222,0.0023275,0.0023275,0.0023275
157,84692.5,1.32549,2.63575,1.19704,0.61829,0.48936,0.52716,0.32657,1.3339,2.89984,1.22193,0.002278,0.002278,0.002278
158,85224.7,1.32088,2.62241,1.19467,0.61618,0.49162,0.52707,0.32646,1.33384,2.89926,1.22188,0.0022285,0.0022285,0.0022285
159,85751.2,1.31867,2.61358,1.19204,0.61583,0.49091,0.52704,0.32654,1.33354,2.89907,1.22172,0.002179,0.002179,0.002179
160,86277.6,1.31507,2.60119,1.18867,0.61777,0.48998,0.52702,0.32644,1.33346,2.89865,1.22161,0.0021295,0.0021295,0.0021295
161,86818.8,1.31605,2.59334,1.18918,0.61701,0.4899,0.52716,0.32656,1.33339,2.89812,1.22153,0.00208,0.00208,0.00208
162,87373.5,1.31687,2.59942,1.18931,0.61719,0.48968,0.52734,0.32662,1.33327,2.89736,1.22146,0.0020305,0.0020305,0.0020305
163,87900.6,1.31888,2.60278,1.18991,0.61663,0.48887,0.52742,0.32647,1.3332,2.89765,1.22141,0.001981,0.001981,0.001981
164,88440.1,1.31618,2.58801,1.19024,0.61608,0.48913,0.52717,0.32665,1.33324,2.8978,1.2214,0.0019315,0.0019315,0.0019315
165,88968.3,1.3157,2.57693,1.18795,0.6175,0.48834,0.52733,0.32663,1.33297,2.89807,1.22126,0.001882,0.001882,0.001882
166,89500.6,1.31531,2.57316,1.18484,0.61586,0.48935,0.5275,0.32659,1.33309,2.89797,1.22122,0.0018325,0.0018325,0.0018325
167,90032.2,1.31397,2.57172,1.18631,0.61375,0.49063,0.52736,0.32627,1.33301,2.8975,1.2212,0.001783,0.001783,0.001783
168,90562.9,1.31144,2.56844,1.18997,0.61092,0.49108,0.52753,0.32648,1.33317,2.89778,1.22125,0.0017335,0.0017335,0.0017335
169,91099.4,1.31136,2.55849,1.18487,0.6137,0.48968,0.52762,0.32636,1.33313,2.89724,1.2212,0.001684,0.001684,0.001684
170,91630,1.31336,2.5646,1.1858,0.61042,0.49221,0.52799,0.3264,1.33309,2.89791,1.22123,0.0016345,0.0016345,0.0016345
171,92154,1.30405,2.54724,1.185,0.60975,0.49286,0.52806,0.32643,1.33305,2.89736,1.22117,0.001585,0.001585,0.001585
172,92690.1,1.30668,2.53415,1.18323,0.61262,0.49047,0.52792,0.32633,1.33318,2.89786,1.22114,0.0015355,0.0015355,0.0015355
173,93226.5,1.30442,2.52932,1.18376,0.61011,0.49276,0.52801,0.32634,1.33314,2.89758,1.22098,0.001486,0.001486,0.001486
174,93765.4,1.30816,2.53406,1.18094,0.61428,0.49024,0.52774,0.32622,1.33324,2.89821,1.22097,0.0014365,0.0014365,0.0014365
175,94306.8,1.30873,2.53089,1.18403,0.61365,0.49164,0.52776,0.32605,1.33334,2.89814,1.22096,0.001387,0.001387,0.001387
176,94845.9,1.30237,2.52143,1.18108,0.60498,0.49697,0.5281,0.32631,1.33348,2.89802,1.22097,0.0013375,0.0013375,0.0013375
177,95369.2,1.30308,2.5149,1.18801,0.60698,0.49636,0.52756,0.32584,1.33352,2.89862,1.22113,0.001288,0.001288,0.001288
178,95891.2,1.30373,2.51756,1.18923,0.60539,0.49695,0.52761,0.32606,1.33358,2.89874,1.22118,0.0012385,0.0012385,0.0012385
179,96420.2,1.30752,2.51161,1.18452,0.60743,0.49551,0.52777,0.32603,1.33353,2.8989,1.2212,0.001189,0.001189,0.001189
180,96953.7,1.2974,2.5,1.18165,0.60707,0.49575,0.52781,0.32612,1.33359,2.89893,1.22121,0.0011395,0.0011395,0.0011395
181,97476.5,1.3001,2.50091,1.1786,0.60492,0.49678,0.5278,0.32607,1.33375,2.89836,1.22118,0.00109,0.00109,0.00109
182,98002.4,1.29885,2.49153,1.17646,0.60553,0.496,0.52787,0.32604,1.33362,2.89823,1.22113,0.0010405,0.0010405,0.0010405
183,98544.3,1.3027,2.50546,1.17773,0.60567,0.49676,0.52774,0.3262,1.33355,2.89796,1.22108,0.000991,0.000991,0.000991
184,99081.7,1.30104,2.49386,1.18215,0.604,0.49784,0.52799,0.3261,1.33391,2.89771,1.22119,0.0009415,0.0009415,0.0009415
185,99617.1,1.29816,2.48841,1.18132,0.60353,0.49798,0.52806,0.32611,1.33394,2.89794,1.22115,0.000892,0.000892,0.000892
186,100179,1.30053,2.48153,1.18217,0.60339,0.49831,0.5278,0.32602,1.33407,2.89857,1.22117,0.0008425,0.0008425,0.0008425
