epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,47951.7,1.25263,2.3451,1.0826,0.59383,0.48994,0.51185,0.31533,1.23693,2.56706,1.08146,0.0059905,0.0059905,0.0059905
83,48519.3,1.25065,2.3393,1.08366,0.59525,0.49082,0.51222,0.3162,1.23492,2.56285,1.08069,0.005941,0.005941,0.005941
84,49095.9,1.25035,2.33332,1.08251,0.59831,0.488,0.51221,0.3164,1.23507,2.55465,1.08042,0.0058915,0.0058915,0.0058915
85,49665.8,1.24827,2.32102,1.08133,0.59991,0.49195,0.51404,0.31662,1.23442,2.55254,1.07992,0.005842,0.005842,0.005842
86,50243.1,1.24971,2.31512,1.08107,0.60678,0.48582,0.51275,0.31656,1.23357,2.55597,1.0796,0.0057925,0.0057925,0.0057925
87,50827.1,1.24319,2.28718,1.07855,0.6067,0.48807,0.5129,0.31765,1.23221,2.55241,1.07859,0.005743,0.005743,0.005743
88,51417.4,1.24534,2.2895,1.08087,0.60055,0.48694,0.51198,0.31749,1.22963,2.55764,1.0783,0.0056935,0.0056935,0.0056935
89,52000.3,1.23998,2.28327,1.07906,0.59567,0.48592,0.5111,0.31655,1.232,2.56467,1.07858,0.005644,0.005644,0.005644
90,52587.6,1.24125,2.28313,1.07526,0.59809,0.48483,0.5106,0.31632,1.23151,2.55935,1.0783,0.0055945,0.0055945,0.0055945
91,53168.6,1.23514,2.26076,1.07873,0.59082,0.48983,0.51117,0.3164,1.23028,2.55838,1.0785,0.005545,0.005545,0.005545
92,53744.1,1.23871,2.26123,1.07645,0.60136,0.4843,0.51136,0.31614,1.2314,2.56201,1.07909,0.0054955,0.0054955,0.0054955
93,54320.2,1.22642,2.23778,1.07536,0.59397,0.48818,0.51172,0.3167,1.23006,2.56857,1.07812,0.005446,0.005446,0.005446
94,54904.2,1.23069,2.2348,1.07176,0.60742,0.48495,0.5118,0.31651,1.22913,2.56358,1.07695,0.0053965,0.0053965,0.0053965
95,55484.8,1.22874,2.22921,1.07628,0.61285,0.4793,0.51056,0.3155,1.22858,2.56296,1.07695,0.005347,0.005347,0.005347
96,56065.9,1.22668,2.21272,1.07674,0.61275,0.4806,0.51124,0.31651,1.22745,2.56258,1.07641,0.0052975,0.0052975,0.0052975
97,56651.4,1.22659,2.21504,1.07365,0.60557,0.48533,0.51285,0.31756,1.2275,2.55989,1.07647,0.005248,0.005248,0.005248
98,57224.2,1.22339,2.19666,1.07156,0.60635,0.48379,0.51336,0.31725,1.22724,2.55868,1.07618,0.0051985,0.0051985,0.0051985
99,57809.1,1.23259,2.2061,1.07116,0.60652,0.48761,0.51389,0.31768,1.22863,2.56132,1.07695,0.005149,0.005149,0.005149
100,58395,1.22939,2.20704,1.07027,0.60665,0.48682,0.51329,0.31756,1.22892,2.56453,1.07698,0.0050995,0.0050995,0.0050995
101,58977.6,1.22379,2.18524,1.0704,0.60568,0.48549,0.51328,0.3174,1.22976,2.56473,1.07691,0.00505,0.00505,0.00505
102,59548.5,1.22228,2.17116,1.06534,0.60778,0.48647,0.51405,0.31764,1.22955,2.56663,1.07616,0.0050005,0.0050005,0.0050005
103,60125.5,1.22006,2.16816,1.07047,0.60988,0.48541,0.51449,0.31837,1.22926,2.56863,1.07626,0.004951,0.004951,0.004951
104,60714.4,1.21776,2.14997,1.06464,0.60799,0.48662,0.5138,0.31772,1.22915,2.56686,1.07643,0.0049015,0.0049015,0.0049015
